0.4982782138112904;1.5093384336214455;0.10474118154507908;0.11422991770021879;0.19875091839898465;0.14344226428478205;0.08091902558461607;0.22530767195001647;0.09121377491801347;0.062446683419458665;0.13963427388614538;0.1379978514572837;0.4411568794671782;0.14951776029326877;0.12012561110456021;0.21113574774684407;1.0;0.2;1.0;0.2;1.694528486472248
0.16734588274319664;0.1314816425443445;0.07525630836185586;0.5952999521606964;0.06078237710094961;0.35068981401844296;0.07675672903521152;0.06407018226261817;0.08284828303764052;0.024913593638533186;0.17999954500349483;0.3395316076228057;0.33594206563598705;0.11783988602137939;0.16141396004961175;0.17173362127386113;1.0;1.0;1.0;0.2;1.6571542401895687
0.10893183902746909;0.12977733016725654;0.15312203012130055;0.06262629064596142;0.5438325178684875;0.061069499146712954;0.17722643829385046;0.19846381369774632;0.16870563325006907;0.1680361400179004;0.24755045576418166;0.09986565935681672;0.14525053355402412;0.5208131322787994;0.03362847642891371;0.153581271822895;0.2;0.2;1.0;1.0;0.9097501326348532
0.07176556406236932;0.17517493774325613;0.031755715673960606;0.06217904947340845;0.04328631540096327;0.09972486456336951;0.10255201149506613;0.19531322652249786;0.5582952093443907;0.27454520247452635;0.11388158835264897;0.09609769255002197;0.3992087090207585;0.03324529376060402;0.005867454710062094;0.10397829679562261;0.2;1.0;1.0;1.0;0.3404651143605538
0.2587178587507981;0.2372286476084479;0.3282777908002497;0.7860100954521354;0.09467794199726408;0.3944735588624631;0.26281176680270607;0.35805067040516597;0.17927526774129446;0.12881289215325128;0.05315833546204815;0.0802372742168774;0.14005657057810544;0.4070311809141836;0.16955968021740997;0.2325173063783168;1.0;1.0;0.2;0.2;1.517551011654321
0.2834829516674998;0.4437167386706706;0.43046147778263494;0.19600053444418616;0.29155687217703513;0.09640954512214962;0.1621973706299711;0.25640066866118655;0.09329748833941948;0.12567710436680357;0.11542219451490067;0.09128792979682188;0.20654678394838952;0.13767883380947538;0.05374438336416469;0.05431968742235369;1.0;0.2;1.0;0.2;0.75517716806536
0.14327701053296182;0.10195262230637342;0.09247223895473794;0.10027638076816764;0.253735615091423;0.35989998506807463;0.27498390769273645;0.15836390540666753;0.13735089838997716;0.31323490723959574;0.03122784622227949;0.051272353306361367;0.07963466416303053;0.15190263179563837;0.26227835994874643;0.10852188535743132;1.0;1.0;0.2;1.0;1.1661392409883145
0.22237638911548357;0.21784167864423346;0.13074719100833262;0.2799150543658924;0.04400185775183558;0.19875552262020646;0.07290273217991987;0.18912541957216134;0.1481009414879395;0.0909457438055185;0.13024328580222552;0.0897698731316083;0.2871720771521207;0.30264696247625383;0.6092606078461916;1.0495603447929571;0.2;0.2;0.2;1.0;3.4401660489775643
0.0917664897848836;0.02885547229631449;0.01871468282566404;0.03112642592733729;0.22211977823889464;0.061346052100040696;0.4190986873165841;0.15776813407500911;0.5119811681684087;0.4429462063903922;0.32179847082764;0.23598823672162494;0.3148298705255306;0.4110581447278721;0.17855353850902658;0.5874672059315738;1.0;0.2;1.0;1.0;2.3712964486706123
0.7827555234667257;0.17351214841867757;0.16787951940136503;0.3157018932357285;0.12834817722460326;0.029152366579962247;0.29799990974552026;0.15996946411929458;0.1323165430105966;0.0878810794525551;0.19211743408820303;0.3180319056387152;0.03852098989798177;0.111076325952386;0.08411124008427157;0.18533658063450423;1.0;0.2;1.0;1.0;3.0543617914909484
